State Code,Facility Name,Number of Beds,Inpatient Revenue,Net Patient Revenue,Less Total Operating Expense,Inpatient PPS Amount,Allowable Bad Debts,Net Income from service to patients
KS,WESTVIEW OF DERBY REHAB & HCC  LLC,45.0,1674896.0,1207463.0,1208486.0,13777.0,5436.0,-1023.0
MN,HIGHLAND CHATEAU,64.0,7666799.0,6899804.0,7974312.0,1522897.0,170026.0,-1074508.0
MN,CERENITY CARE CENTER-WHITE BEAR LAKE,138.0,17870348.0,16202601.0,18511749.0,2793090.0,15483.0,-2309148.0
MN,CHRIS JENSEN HEALTH & REHAB CENTER,170.0,13820065.0,12947283.0,14211829.0,2219248.0,97881.0,-1264546.0
MO,NEVADA CITY NURSING HOME,108.0,3855729.0,3633737.0,5217231.0,644572.0,63947.0,-1583494.0
MO,GOOD SHEPHERD CARE CENTER,120.0,4804265.0,4656975.0,5163679.0,482963.0,26244.0,-506704.0
NM,SOUTH VALLEY CARE CENTER  LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,ST. LUKES HOME RESIDENTIAL HEALTHCA,202.0,20361942.0,16212117.0,18339431.0,2925622.0,105837.0,-2127314.0
NC,PRUITTHEALTH - ELKIN  LLC,100.0,11209318.0,11126330.0,10948386.0,2047611.0,115926.0,177944.0
NC,PRUITTHEALTH - TRENT  LLC,116.0,12605960.0,11318700.0,10457578.0,1296274.0,195080.0,861122.0
NC,PRUITTHEALTH - FARMVILLE  LLC,56.0,5604001.0,5917736.0,5468398.0,1857391.0,330451.0,449338.0
NC,THE OAKS - BREVARD  LLC,120.0,9469759.0,8821118.0,8024582.0,1034603.0,41927.0,796536.0
OK,MONTEREAU IN WARREN WOODS,0.0,35008526.0,35008526.0,44186718.0,2381658.0,16071.0,-9178192.0
PA,STATESMAN HEALTH & REHAB CENTER LLC,101.0,15294217.0,9300321.0,9420544.0,1812810.0,105669.0,-120223.0
PA,HOMELAND CENTER,151.0,33189126.0,28726536.0,35617462.0,1081529.0,0.0,-6890926.0
PA,ELM TERRACE GARDENS,72.0,23043198.0,20433287.0,23640427.0,1139603.0,0.0,-3207140.0
PA,LANGHORNE GARDENS HEALTH & REHAB CTR,120.0,18109065.0,9313709.0,10561849.0,914200.0,30807.0,-1248140.0
RI,ELMHURST REHAB / HEALTH CARE CENTER,206.0,26504536.0,24292848.0,24819665.0,5841626.0,53711.0,-526817.0
SC,PRUITTHEALTH - DILLON  LLC,84.0,6030388.0,4824020.0,5798379.0,740537.0,178374.0,-974359.0
SC,PRUITTHEALTH - ROCK HILL  LLC,132.0,10229323.0,8999323.0,10577075.0,1185486.0,82819.0,-1577752.0
SC,PRUITTHEALTH - RIDGEWAY  LLC,150.0,10363020.0,9311003.0,11193319.0,1088360.0,222445.0,-1882316.0
SC,PRUITTHEALTH - ESTILL  LLC,104.0,6691609.0,4606758.0,7323672.0,284415.0,52495.0,-2716914.0
SD,WILMOT CARE CENTER,25.0,2627904.0,2308693.0,2449747.0,263155.0,0.0,-141054.0
VA,HARRISONBURG HEALTH & REHAB,180.0,9899933.0,6836197.0,5789838.0,1779342.0,122160.0,1046359.0
VA,PARHAM HEALTH CARE & REHAB CENTER,180.0,7435885.0,5702532.0,5228003.0,1367756.0,42566.0,474529.0
VA,CHESAPEAKE HEALTH &  REHAB CENTER,180.0,8130834.0,6094625.0,5681935.0,1395831.0,118717.0,412690.0
VA,CHARLOTTESVILLE HEALTH & REHAB CNTR,105.0,5026816.0,3983146.0,3875166.0,1332355.0,31433.0,107980.0
VA,SKYVIEW SPRINGS REHAB AND NURSING CE,120.0,4778074.0,3930136.0,4084311.0,729048.0,49398.0,-154175.0
WA,ROCKWOOD SOUTH,45.0,21200453.0,20813387.0,31305963.0,783158.0,0.0,-10492576.0
WA,CRESTWOOD HEALTH AND REHABILITATION,101.0,9697471.0,9414556.0,8849732.0,2905957.0,109590.0,564824.0
TX,LA PALOMA NURSING CENTER,90.0,7060566.0,4352871.0,5540521.0,832967.0,17618.0,-1187650.0
TX,RETAMA MANOR LAREDO SOUTH,112.0,8834010.0,5496077.0,6796844.0,1508295.0,29683.0,-1300767.0
TX,RETAMA MANOR NURSING CENTER EDINBURG,96.0,6807842.0,4031741.0,4934473.0,501213.0,0.0,-902732.0
TX,TRUCARE LIVING CENTER- PALESTINE,120.0,6820301.0,7655538.0,7099135.0,2389498.0,22966.0,556403.0
TX,LEXINGTON MEDICAL LODGE,128.0,22759064.0,13152946.0,12752257.0,6529564.0,119900.0,400689.0
AR,THE BLOSSOMS AT NEWPORT,120.0,6752273.0,6019602.0,6619319.0,1845769.0,3710.0,-599717.0
AR,ARKANSAS VETERANS HOME AT FAYETTEVIL,90.0,8162271.0,8162271.0,9186170.0,150331.0,0.0,-1023899.0
AR,ARKANSAS VET. HOME AT NORTH LITTLE R,96.0,12464732.0,12464732.0,12016769.0,235020.0,0.0,447963.0
GA,NORTH DECATUR H&R CTR,73.0,13703998.0,4337851.0,3937674.0,919135.0,73054.0,400177.0
GA,AZALEA H&R CTR,92.0,15143234.0,4607416.0,4685923.0,652349.0,133117.0,-78507.0
GA,CANTON NURSING CENTER,100.0,3489208.0,3250563.0,3630108.0,1116017.0,20776.0,-379545.0
IN,HOLY CROSS VILLAGE AT NOTRE DAME  IN,126.0,16050589.0,14116323.0,18617398.0,1474756.0,2059.0,-4501075.0
KS,ANEW HEALTHCARE,45.0,3548551.0,3548551.0,3555370.0,424843.0,54528.0,-6819.0
KS,CAMBRIDGE PLACE,91.0,7515983.0,7447279.0,7262962.0,1325523.0,29345.0,184317.0
LA,THE OAK WOODS HOME FOR THE ELDERLY,119.0,3448879.0,4311014.0,4505210.0,677791.0,27068.0,-194196.0
MS,WEST POINT COMMUNITY LIVING CENTER,100.0,5432721.0,4942641.0,6063237.0,617058.0,123126.0,-1120596.0
MS,PLEASANT HILLS COMMUNITY LIVING CTR,120.0,7420119.0,6453085.0,7624676.0,987596.0,398515.0,-1171591.0
MS,TISHOMINGO COMMUNITY LIVING CTR,73.0,6640539.0,5924348.0,6065424.0,1483517.0,147390.0,-141076.0
MO,NHC HEALTHCARE  JOPLIN,126.0,8228511.0,6647000.0,7793009.0,594429.0,43333.0,-1146009.0
MO,LOCH HAVEN NURSING HOME,160.0,6613898.0,5669901.0,6865962.0,637157.0,23910.0,-1196061.0
MO,NEW HAVEN CARE CENTER,106.0,4976677.0,4718532.0,5182508.0,82702.0,0.0,-463976.0
MO,LUTHERAN NURSING HOME,113.0,4946597.0,4454523.0,6459478.0,598795.0,195.0,-2004955.0
NE,PARKVIEW HOME  INC.,62.0,2481656.0,2483013.0,3140015.0,126469.0,0.0,-657002.0
NE,KIMBALL COUNTY MANOR,49.0,4364312.0,4429769.0,4278720.0,987099.0,76061.0,151049.0
NE,WESTFIELD QUALITY CARE,64.0,4463784.0,4463784.0,5356228.0,531959.0,1285.0,-892444.0
NE,BEAVER CITY MANOR,28.0,2422556.0,2076182.0,2312007.0,336361.0,2226.0,-235825.0
NE,SUTTON COMMUNITY HOME,31.0,2910078.0,2910078.0,3148700.0,539158.0,0.0,-238622.0
NY,BRONX HARBOR HEALTH CARE COMPLEX  IN,720.0,78762030.0,67571679.0,72545428.0,16063461.0,37785.0,-4973749.0
ND,MISSOURI SLOPE LUTHERAN CARE CENTER,250.0,12841060.0,14925223.0,18942018.0,941347.0,0.0,-4016795.0
PA,ARTMAN LUTHERAN HOME,187.0,23276596.0,18701583.0,20690319.0,2830911.0,0.0,-1988736.0
PA,CHRISTS HOME RETIREMENT CENTER,48.0,14164673.0,12716933.0,15220986.0,1857725.0,0.0,-2504053.0
SC,PRUITTHEALTH - COLUMBIA  LLC,150.0,11285893.0,8726438.0,12622543.0,829466.0,87025.0,-3896105.0
TN,WHITE HOUSE HEALTH CARE  INC.,84.0,8835814.0,7555537.0,7750681.0,2101269.0,81061.0,-195144.0
VA,REGENCY HEALTH & REHAB CENTER,60.0,2950689.0,2111517.0,2054723.0,567420.0,83830.0,56794.0
TX,HAMILTON HOSPITAL DBA HILLVIEW,52.0,3508401.0,3537273.0,3650912.0,900594.0,1670.0,-113639.0
GA,CUMMING NURSING CENTER,52.0,7661298.0,7738378.0,9032412.0,1899413.0,53135.0,-1294034.0
GA,ROSELANE H&R CTR,137.0,25779047.0,8329975.0,9024831.0,1746278.0,51918.0,-694856.0
IL,ROSICLARE REHAB & HEALTH CARE CTR,62.0,3671995.0,3416786.0,3064701.0,1169057.0,141132.0,352085.0
IL,AVANTARA AURORA,87.0,11794637.0,6480653.0,7128947.0,2409502.0,86561.0,-648294.0
IL,WARREN BARR LINCOLNSHIRE,144.0,26261296.0,14634890.0,15053605.0,4291876.0,89613.0,-418715.0
IL,COMMUNITY CARE CENTER,204.0,22725881.0,9179502.0,12597919.0,837438.0,61382.0,-3418417.0
IA,VSL LAKE CITY LLC,80.0,4989701.0,4103030.0,5052586.0,930872.0,1167.0,-949556.0
IA,ON WITH LIFE,28.0,26881969.0,12715836.0,13132213.0,1099002.0,0.0,-416377.0
IA,GREEN HILLS HEALTH CENTER,88.0,6992383.0,6863315.0,7654746.0,430795.0,0.0,-791431.0
KS,DIVERSICARE OF HAYSVILLE,119.0,8685754.0,7117963.0,6831724.0,1362567.0,190989.0,286239.0
KS,VSL GARNETT LLC,51.0,3444460.0,2769249.0,3186834.0,435855.0,12058.0,-417585.0
KY,WESLEY MANOR NURSING CENTER,148.0,10122886.0,8379976.0,9196517.0,461624.0,23188.0,-816541.0
KY,TELFORD TERRACE,42.0,2710007.0,2710007.0,3466268.0,259786.0,0.0,-756261.0
KY,COMMONWEALTH OF KENTUCKY,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,VERO HEALTH & REHAB OF REVERE,119.0,9406962.0,5713815.0,9301448.0,601494.0,23761.0,-3587633.0
MN,ST. BENEDICT SENIOR LIVING COMMUNITY,174.0,15405049.0,16395687.0,25767676.0,1322505.0,19879.0,-9371989.0
MN,FOREST HEALTH SERVICES,44.0,4568479.0,4384720.0,5622228.0,740340.0,0.0,-1237508.0
MO,ST. LUKES MANAGEMENT COMPANY,95.0,4975174.0,4916204.0,5239923.0,1050633.0,47563.0,-323719.0
MO,WORTH COUNTY CONVALESCENT CENTER,50.0,1872932.0,1816800.0,2083217.0,250316.0,0.0,-266417.0
MO,VSL SPRINGFIELD MANOR LLC,100.0,12438759.0,10222652.0,10003767.0,1496737.0,0.0,218885.0
NE,VSL LINCOLN SUMNER LLC,104.0,12338146.0,10224271.0,10240413.0,1588302.0,34247.0,-16142.0
NE,MIDWEST COVENANT HOME,51.0,5476729.0,5235421.0,6018677.0,864243.0,1751.0,-783256.0
NE,VSL ALLIANCE LLC,60.0,6120296.0,5365391.0,5748175.0,692612.0,36894.0,-382784.0
NE,VSL DAVID CITY LLC,86.0,6535016.0,5932219.0,5636732.0,1115493.0,3950.0,295487.0
NE,STANTON NURSING HOME,70.0,4193281.0,4136811.0,5509997.0,246411.0,4638.0,-1373186.0
NE,HILLCREST CARE CENTER,36.0,2169838.0,2331126.0,2799731.0,239314.0,0.0,-468605.0
NE,ARBOR CARE CENTERS-COUNTRYSIDE  LLC,70.0,4039613.0,4039613.0,4262457.0,408699.0,22233.0,-222844.0
NE,MID NEBRASKA LUTHERAN HOME,45.0,3585207.0,3437756.0,3749826.0,505294.0,5009.0,-312070.0
NE,MOUNT CARMEL HOME,75.0,4659287.0,4659287.0,5682726.0,887122.0,19107.0,-1023439.0
NE,ARBOR CARE CENTERS - ORD  LLC,60.0,2761098.0,2761098.0,3167226.0,707054.0,9348.0,-406128.0
NE,SANDHILLS CARE CENTER,46.0,1700873.0,1700873.0,2489647.0,53171.0,3523.0,-788774.0
NY,EXCEL AT WOODBURY FOR REHAB & NRSG,123.0,22117673.0,22117673.0,21937984.0,16682537.0,142045.0,179689.0
NY,WOODHAVEN NURSING HOME,143.0,19145795.0,19145795.0,16992594.0,10572722.0,85903.0,2153201.0
OH,BEACHWOOD NURSING CENTER,120.0,4497540.0,4275453.0,4345609.0,377504.0,31566.0,-70156.0
OH,OHIO LIVING MOUNT PLEASANT,89.0,15783958.0,9696548.0,10917376.0,1888270.0,20618.0,-1220828.0
OH,OHIO LIVING LLANFAIR,75.0,9949046.0,6361517.0,8743345.0,806499.0,5540.0,-2381828.0
OH,OHIO LIVING BRECKENRIDGE VILLAGE,104.0,19031538.0,12411038.0,15429436.0,4537175.0,25419.0,-3018398.0
OH,THE HEALTH CENTER OF THE RENAISSANCE,288.0,21741354.0,20582812.0,19158831.0,1031926.0,0.0,1423981.0
OH,OHIO LIVING SWAN CREEK,34.0,5591850.0,3922199.0,4829252.0,1228235.0,195.0,-907053.0
OH,FRANCISCAN COMMUNITIES AT MT ALVERNA,183.0,28573795.0,18819247.0,22803029.0,3317796.0,9797.0,-3983782.0
OH,THE GREENS CARE AND REHABILITATION,190.0,7865680.0,6391406.0,9062880.0,621014.0,114050.0,-2671474.0
OH,OHIO LIVING LAKE VISTA,57.0,10499357.0,6253712.0,7774702.0,2055157.0,742.0,-1520990.0
OH,STATE OF OHIO,168.0,0.0,0.0,18784556.0,54868.0,0.0,-18784556.0
PA,SPRUCE MANOR NURSING & REHAB CENTER,184.0,22601622.0,12643154.0,13795098.0,786418.0,49901.0,-1151944.0
TN,NHC HEALTHCARE  SPRINGFIELD,105.0,11830054.0,9755308.0,11324084.0,2426022.0,96818.0,-1568776.0
TN,NHC HEALTHCARE  COLUMBIA (TN),106.0,9674954.0,9221113.0,9360203.0,1767523.0,180923.0,-139090.0
TN,AHAVA HEALTHCARE OF CLARKSVILLE,122.0,9776921.0,8818753.0,8895050.0,1334865.0,67184.0,-76297.0
VA,LYNCHBURG HEALTH & REHAB,180.0,7594277.0,5496013.0,4812969.0,1277508.0,80654.0,683044.0
VA,APPOMATTOX HEALTH & REHAB CENTER,60.0,2970620.0,2294040.0,2155811.0,676883.0,32893.0,138229.0
VA,NORFOLK HEALTH & REHAB CENTER,180.0,7669144.0,5182874.0,4645095.0,1032870.0,77791.0,537779.0
VA,STANLEYTOWN HEALTH & REHAB CENTER,120.0,6680407.0,4345128.0,4356095.0,1487325.0,39713.0,-10967.0
VA,HANOVER HEALTH & REHAB CENTER,120.0,7008653.0,5041771.0,5270976.0,2404275.0,56802.0,-229205.0
VA,BOWLING GREEN HEALTH & REHAB CENTER,120.0,5676735.0,4283856.0,3865465.0,1226303.0,92549.0,418391.0
WV,ST. BARBARAS MEMORIAL NURSING HOME,57.0,6094676.0,6094676.0,5517538.0,462228.0,0.0,577138.0
WI,LINDENGROVE WAUKESHA,32.0,2692959.0,1650185.0,3705565.0,728668.0,0.0,-2055380.0
WI,WI VETERANS HOME - UNION GROVE,158.0,18223452.0,18223452.0,22970026.0,476553.0,0.0,-4746574.0
GA,TAYLOR COUNTY HEALTH AND REHABILITAT,78.0,5137316.0,4727672.0,5744188.0,659513.0,99426.0,-1016516.0
GA,SEARS MANOR NURSING HOME LLC,100.0,5033006.0,4928569.0,5976139.0,1003379.0,51767.0,-1047570.0
IL,WHITE OAK REHAB & HEALTH CARE CTR,65.0,3281196.0,3280984.0,4477452.0,1405235.0,103629.0,-1196468.0
IL,BLOOMINGTON REHAB & HEALTH CARE CTR.,78.0,2525386.0,2312943.0,3535915.0,191790.0,93109.0,-1222972.0
IL,AHVA CARE OF WINFIELD LLC,138.0,4708839.0,4704839.0,4991553.0,576365.0,183797.0,-286714.0
MI,SANCTUARY AT WHITE LAKE,87.0,10582527.0,7235972.0,8209633.0,919840.0,9853.0,-973661.0
MS,THE PILLARS OF BILOXI,180.0,11976999.0,10881926.0,12205981.0,948604.0,201125.0,-1324055.0
NE,VSL GERING LLC,101.0,12535118.0,11401284.0,10208608.0,1811906.0,37976.0,1192676.0
NE,VSL NORTH PLATTE COURT,135.0,13688907.0,12066665.0,11959918.0,4609254.0,73520.0,106747.0
NE,VSL GRAND ISLAND LLC,103.0,10719393.0,9315123.0,8535007.0,3917271.0,49215.0,780116.0
NE,VSL FAIRBURY LLC,100.0,6555985.0,5363988.0,5494545.0,748152.0,19390.0,-130557.0
NE,VSL SEWARD LLC,87.0,8638983.0,7475241.0,7940834.0,1043881.0,24162.0,-465593.0
NE,MITCHELL CARE CENTER,50.0,4488773.0,4488773.0,4588350.0,1298821.0,67763.0,-99577.0
NE,VSL COLUMBUS LLC,80.0,9164530.0,7580313.0,8233730.0,2627404.0,12741.0,-653417.0
NE,VSL BROKEN BOW LLC,60.0,6504948.0,5812289.0,6389783.0,1092057.0,11501.0,-577494.0
OK,MEADOWLAKE ESTATES,124.0,1849134.0,1581711.0,1634621.0,576304.0,31856.0,-52910.0
SC,COMMANDER NURSING CENTER,163.0,6320139.0,6170675.0,7396248.0,1335965.0,62589.0,-1225573.0
SC,COMMANDER NURSING CENTER,163.0,5283972.0,5079740.0,5356920.0,890644.0,115912.0,-277180.0
TN,VIVIANT HEALTHCARE OF MURFREESBORO,100.0,9097214.0,8267014.0,9260408.0,2442183.0,445313.0,-993394.0
TN,CRESTVIEW HEALTH CARE AND REHABILITA,115.0,8785017.0,6320219.0,7116259.0,1106416.0,194679.0,-796040.0
VA,RIVERSIDE HEALTH & REHAB CENTER,180.0,7728547.0,5939615.0,5255157.0,1404025.0,79079.0,684458.0
WA,ALDERCREST HEALTH AND REHABILITATION,128.0,9986995.0,9375070.0,11765984.0,1532898.0,127405.0,-2390914.0
GA,DUNWOODY H&R CTR,215.0,32862470.0,11695036.0,11346533.0,1298018.0,110238.0,348503.0
NE,VSL NORFOLK LLC,108.0,13980141.0,11037543.0,10264377.0,2483216.0,51088.0,773166.0
NE,VSL LINCOLN SOUTHLAKE LLC,126.0,18656938.0,15485103.0,15311072.0,4597838.0,39518.0,174031.0
NE,VSL PAPILLION LLC,110.0,11495770.0,9900366.0,10882935.0,1838920.0,75368.0,-982569.0
NJ,ROYAL HEALTH GATE NURSING & REHAB.,149.0,9626694.0,9112930.0,11681649.0,1281918.0,171796.0,-2568719.0
OK,COLONIAL PARK HEALTH CARE CENTER,80.0,5177328.0,5177328.0,5548086.0,1329374.0,112102.0,-370758.0
TN,HARBERT HILLS ACADEMY NURSING HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,LARUELBROOK NURSING HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,TRAYMORE NURSING CENTER,150.0,22714508.0,12454691.0,12415462.0,5184071.0,146706.0,39229.0
TX,SR CARE HEALTH & REHAB-WICHITA FALLS,144.0,28279404.0,15768834.0,15540820.0,6509786.0,73958.0,228014.0
GA,GLENWOOD H&R CTR,222.0,40626987.0,10565913.0,10505083.0,856127.0,114235.0,60830.0
GA,TIFTON H&RCTR,99.0,17979493.0,4987613.0,4131679.0,1327441.0,172184.0,855934.0
GA,GRACEMORE NURSING HOME LLC,60.0,3448279.0,3030070.0,3838997.0,712792.0,61260.0,-808927.0
IL,ALDEN-TOWN MANOR REHAB. & H/C CTR.,249.0,12856616.0,12645269.0,16890235.0,1091162.0,102859.0,-4244966.0
IL,LUTHERAN SENIOR LIVING OF ILLINOIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,IOWA MASONIC HEALTH FACILITIES,79.0,6311646.0,5824980.0,7862595.0,289991.0,14691.0,-2037615.0
KY,HARDINSBURG NURSING & REHAB CENTER,63.0,6499255.0,5318437.0,5073978.0,1430074.0,87209.0,244459.0
MI,SANCTUARY AT BELLBROOK,120.0,21003715.0,14647549.0,14888085.0,3144639.0,9051.0,-240536.0
MN,EDENBROOK OF EDINA,118.0,6480910.0,8113187.0,9249275.0,1062168.0,37191.0,-1136088.0
MO,PLEASANT VALLEY MANOR CARE CENTER,102.0,5924614.0,5789307.0,5880863.0,961555.0,60490.0,-91556.0
MO,BETHESDA SOUTHGATE,192.0,14035721.0,11852828.0,13315457.0,2265141.0,20000.0,-1462629.0
MT,IMMANUEL LUTHERAN HOME,155.0,11698571.0,9434157.0,27290204.0,2959606.0,0.0,-17856047.0
NE,MAPLE CREST,160.0,17345009.0,16661336.0,18417511.0,1350625.0,95629.0,-1756175.0
NH,THE RIVERWOODS COMPANY AT EXETER,149.0,51291484.0,38169361.0,44914569.0,148362.0,0.0,-6745208.0
NC,KENANSVILLE HEALTH AND REHAB CTR,92.0,17216114.0,5022803.0,5844050.0,1232768.0,244676.0,-821247.0
ND,HILLTOP HOME OF COMFORT,58.0,6523304.0,6744582.0,6845410.0,469179.0,0.0,-100828.0
ND,ANETA PARKVIEW HEAWLTH CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,OAKMONT CENTER FOR NURSING AND REHAB,85.0,3668010.0,3641484.0,5133725.0,312743.0,35218.0,-1492241.0
TN,ETOWAH HEALTH CARE CENTER,120.0,6305912.0,5622450.0,6859760.0,328002.0,45539.0,-1237310.0
TX,WILLOWBROOK NURSING CENTER,166.0,10993264.0,8469461.0,8217428.0,2145001.0,37718.0,252033.0
VA,RICHFIELD NURSING CENTER,164.0,21038174.0,16129661.0,23684826.0,4368241.0,52570.0,-7555165.0
VA,PINEY FOREST HEALTH & REHAB CENTER,120.0,4855108.0,3589964.0,3646538.0,716664.0,42493.0,-56574.0
VA,VA BEACH HEALTH CARE & REHAB CENTER,180.0,10152238.0,6600350.0,5919307.0,1896227.0,95272.0,681043.0
WI,THE WISCONSIN VETERANS HOME AT KING,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,HMG PARK MANOR OF CYFAIR,120.0,11921619.0,9322986.0,8955368.0,2149638.0,89600.0,367618.0
TX,HMG PARK MANOR OF HUMBLE,125.0,11674526.0,8178377.0,9296409.0,1673523.0,93034.0,-1118032.0
TX,DEERBROOK SKILLED NURSING AND REHAB,124.0,9398880.0,7125902.0,8050325.0,969493.0,33102.0,-924423.0
AR,THE SPRINGS OF MINE CREEK,78.0,6626140.0,6615406.0,7345894.0,1591681.0,9646.0,-730488.0
FL,HAMLIN PLACE,120.0,11390643.0,9592596.0,12066272.0,1939804.0,202525.0,-2473676.0
GA,PROVIDENCE OF SPARTA HEALTH AND REHA,71.0,4869433.0,4262110.0,3978433.0,694383.0,82875.0,283677.0
GA,THE LODGE,106.0,10515838.0,9273470.0,9005238.0,3728282.0,90251.0,268232.0
IN,GREAT LAKES HEALTHCARE CENTER,134.0,17867721.0,13899633.0,12979804.0,848550.0,60746.0,919829.0
IN,WEDGEWOOD HEALTHCARE CENTER,124.0,13363524.0,11141991.0,10288778.0,1498940.0,153099.0,853213.0
KS,BRIGHTON PLACE WEST,50.0,13915096.0,3033647.0,3068169.0,807680.0,193486.0,-34522.0
ME,MAINEGENERAL REHAB GLENRIDGE,125.0,13876994.0,11158652.0,14933312.0,232427.0,2084.0,-3774660.0
MO,BETHESDA DILWORTH,285.0,22088662.0,16985486.0,18235645.0,3553848.0,108707.0,-1250159.0
NE,VSL EMERSON LLC,38.0,2767964.0,2600030.0,2744220.0,179502.0,12231.0,-144190.0
NE,VSL RED CLOUD LLC,43.0,3767530.0,3281426.0,3092016.0,567355.0,0.0,189410.0
NE,VSL ELKHORN LLC,140.0,27176956.0,20537304.0,19819121.0,8286422.0,31975.0,718183.0
NY,OPTIMA CARE SMITHOWN LLC,353.0,65486703.0,52842584.0,56935708.0,8859368.0,91993.0,-4093124.0
OK,EASTGATE REHAB & SKILLED NURSING,104.0,2288007.0,1818098.0,1979037.0,888612.0,35094.0,-160939.0
PA,SHERWOOD OAKS,120.0,22655394.0,19344484.0,24357291.0,252678.0,0.0,-5012807.0
PA,LANDIS HOMES RETIREMENT COMMUNITY,103.0,45761726.0,40388613.0,45232817.0,1416368.0,0.0,-4844204.0
PA,ABRAMSON SENIOR CARE AT LANKENAU MED,35.0,7188931.0,4769748.0,6141597.0,3253048.0,0.0,-1371849.0
TX,STRATFORD HOSPITAL DISTRICT DBA BORG,110.0,3930870.0,3477872.0,2735224.0,824244.0,1298.0,742648.0
TX,NOCONA HOSPITAL DISTRICT DBA EVERGRE,60.0,3570462.0,3483748.0,2827954.0,801863.0,0.0,655794.0
TX,STONEYBROOK HEALTHCARE CENTER,112.0,2216256.0,1985882.0,4369148.0,57322.0,0.0,-2383266.0
TX,THE MEADOWS,106.0,9193820.0,7406253.0,8944980.0,599233.0,0.0,-1538727.0
AL,TROY HEALTH & REHAB CENTER,220.0,11047297.0,11045286.0,10772326.0,872534.0,0.0,272960.0
AR,THE VILLAGES OF GENERAL BAPTIST HEAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,CALIFORNIA HOME FOR THE AGED,304.0,21168003.0,20422612.0,25403023.0,4550419.0,0.0,-4980411.0
CO,KATHERINE AND CHARLES HOVER GREEN HO,48.0,7011722.0,6728133.0,6566741.0,459216.0,0.0,161392.0
CT,JOHN L. LEVITOW HEALTH,125.0,0.0,0.0,25539034.0,53189.0,0.0,-25539034.0
IL,THE ARTHUR HOME,53.0,4172569.0,3353776.0,4700676.0,823143.0,0.0,-1346900.0
IL,FRANCISCAN VILLAGE,127.0,48913348.0,26077292.0,26041918.0,4319053.0,2412.0,35374.0
IA,ELM CREST RETIREMENT COMMUNITY,71.0,6062669.0,5812058.0,7637746.0,971553.0,880.0,-1825688.0
IA,EASTERN STAR MASONIC HOME,76.0,10560129.0,9529105.0,15211950.0,1399467.0,2837.0,-5682845.0
IA,DAVENPORT LUTHERAN HOME,98.0,6921760.0,6443873.0,6293485.0,766014.0,22029.0,150388.0
KS,KANSAS MASONIC HOME,109.0,6371264.0,6215310.0,9285547.0,295188.0,0.0,-3070237.0
KS,HOMESTEAD HEALTH CENTER  INC.,62.0,4230864.0,4671407.0,5241081.0,292046.0,1855.0,-569674.0
KS,CARITAS CENTER  INC.,22.0,1848194.0,1848194.0,2247033.0,194840.0,25386.0,-398839.0
ME,BANGOR NURSING AND REHAB CENTER,60.0,7718345.0,5104962.0,7228034.0,872218.0,12274.0,-2123072.0
ME,ISLAND NURSING HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,MANORCARE OF CHEVY CHASE MD  LLC,172.0,17287272.0,14770303.0,16108597.0,2437794.0,87258.0,-1338294.0
MD,ROLAND PARK PLACE,112.0,24308709.0,21071707.0,27720032.0,765751.0,0.0,-6648325.0
MI,SANCTUARY AT FRASER VILLA,154.0,25934769.0,15222520.0,15651866.0,5407870.0,25200.0,-429346.0
MN,COMMUNITY MEMORIAL HOME AT OSAKIS,40.0,6462641.0,5918472.0,6453613.0,407206.0,0.0,-535141.0
MO,BETHESDA MEADOW,210.0,13858051.0,11175905.0,11043378.0,1525567.0,54055.0,132527.0
MO,GOWER CONVALESCENT CENTER  INC.,82.0,4623578.0,4591930.0,5064146.0,579905.0,47480.0,-472216.0
NE,COMMUNITY PRIDE CARE CENTER,50.0,4081033.0,4081033.0,4601200.0,571179.0,25042.0,-520167.0
NE,OAKLAND HEIGHTS,69.0,4426033.0,4338136.0,4552228.0,335105.0,0.0,-214092.0
NY,LUTHERAN CENTER AT POUGHKEEPSIE  INC,160.0,22733916.0,19092924.0,19484086.0,7543630.0,0.0,-391162.0
OK,HEAVENER NURSING & REHAB,84.0,4400730.0,4403325.0,3675903.0,951105.0,148204.0,727422.0
OK,UNITED METHODIST HOME OF ENID,138.0,6991742.0,6953832.0,11104945.0,1124577.0,22408.0,-4151113.0
OK,MONTEVISTA REHABILITATION & SKILLED,95.0,2015240.0,1640767.0,1403893.0,831678.0,38685.0,236874.0
WI,WILLIAMS BAY HEALTH SERVICES,62.0,5385722.0,3560644.0,3383584.0,947956.0,10906.0,177060.0
WI,SINSINAWA NRSG DBA ST. DOMINIC VILLA,50.0,4877338.0,3564488.0,3721454.0,635950.0,0.0,-156966.0
CA,COLONIAL GARDENS NURSING HOME,99.0,10916655.0,9843053.0,9309872.0,4103248.0,0.0,533181.0
